 0.00000E+00 9.95018E-01
 1.00000E+00 1.00000E+00
 2.00000E+00 1.00000E+00
 3.00000E+00 1.00000E+00
 4.00000E+00 1.00000E+00
 5.00000E+00 1.00000E+00
 6.00000E+00 1.00000E+00
 7.00000E+00 1.00000E+00
 8.00000E+00 1.00000E+00
 9.00000E+00 1.00000E+00
 1.00000E+01 1.00000E+00
 1.10000E+01 1.00000E+00
 1.20000E+01 1.00000E+00
 1.30000E+01 1.00000E+00
 1.40000E+01 1.00000E+00
 1.50000E+01 1.00000E+00
 1.60000E+01 1.00000E+00
 1.70000E+01 1.00000E+00
 1.80000E+01 1.00000E+00
 1.90000E+01 9.99967E-01
 2.00000E+01 9.95018E-01
